idx,question,prompt,ground_truth,model_response,predicted,correct
3909,-1144*d = -234*d + 1007*d - 146*d + 40733 for d.,Solve -1144*d = -234*d + 1007*d - 146*d + 40733 for d.,-23,-33,-33,False
3910,42*q - 494 = -575 + 835 + 1052 for q.,Solve 42*q - 494 = -575 + 835 + 1052 for q.,43,-9,-9,False
3911,86*q - 2870 + 13818 = -152*q for q.,Solve 86*q - 2870 + 13818 = -152*q for q.,-46,-29,-29,False
3912,276*x - 2373 - 1195 = 1676 for x.,Solve 276*x - 2373 - 1195 = 1676 for x.,19,-13,-13,False
3913,449*l = -411 + 44 + 152 - 234 for l.,Solve 449*l = -411 + 44 + 152 - 234 for l.,-1,-7,-7,False
3914,-37*t = 209*t + 1205 + 2731 for t.,Solve -37*t = 209*t + 1205 + 2731 for t.,-16,-29,-29,False
3915,155*n + 76*n = -231*n - 497*n - 11508 for n.,Solve 155*n + 76*n = -231*n - 497*n - 11508 for n.,-12,-29,-29,False
3916,356*h = -4155 + 11146 - 3953 + 10134 for h.,Solve 356*h = -4155 + 11146 - 3953 + 10134 for h.,37,-29,-29,False
3917,1611*j - 1163*j = -13440 for j.,Solve 1611*j - 1163*j = -13440 for j.,-30,-40,-40,False
3918,-43 = 17909*s - 35821*s + 17911*s for s.,Solve -43 = 17909*s - 35821*s + 17911*s for s.,43,-13,-13,False
3919,80*d + 138*d + 70*d - 4957 = -19357 for d.,Solve 80*d + 138*d + 70*d - 4957 = -19357 for d.,-50,-29,-29,False
3920,-165*a + 163*a - 72*a = 1258 for a.,Solve -165*a + 163*a - 72*a = 1258 for a.,-17,-11,-11,False
3921,-41*y - 49*y - 48*y - 2485 = -67*y for y.,Solve -41*y - 49*y - 48*y - 2485 = -67*y for y.,-35,-9,-9,False
3922,69*u + 1539 + 681 = 1161*u + 17508 for u.,Solve 69*u + 1539 + 681 = 1161*u + 17508 for u.,-14,-13,-13,False
3923,-21*o - 36 + 12 = 439 + 230 for o.,Solve -21*o - 36 + 12 = 439 + 230 for o.,-33,-9,-9,False
3924,100*y + 3672 = 315*y - 7*y + 251*y for y.,Solve 100*y + 3672 = 315*y - 7*y + 251*y for y.,8,-9,-9,False
3925,0 = 27*u - 15*u + 33*u + 5096 - 6446 for u.,Solve 0 = 27*u - 15*u + 33*u + 5096 - 6446 for u.,30,-22,-22,False
3926,-351*m + 1593*m + 42662 = 434 for m.,Solve -351*m + 1593*m + 42662 = 434 for m.,-34,-29,-29,False
3927,-494 - 7008 = 432*a + 6754 for a.,Solve -494 - 7008 = 432*a + 6754 for a.,-33,-13,-13,False
3928,200*f + 174*f - 3420 = 469*f for f.,Solve 200*f + 174*f - 3420 = 469*f for f.,-36,-10,-10,False
3929,644*w - 382*w = -707*w - 2532 - 35259 for w.,Solve 644*w - 382*w = -707*w - 2532 - 35259 for w.,-39,-29,-29,False
3930,-9*a - 49 + 16 = 19*a + 51 for a.,Solve -9*a - 49 + 16 = 19*a + 51 for a.,-3,-4,-4,False
3931,2162*g = 724*g - 4609 - 5457 for g.,Solve 2162*g = 724*g - 4609 - 5457 for g.,-7,-13,-13,False
3932,-102*x = 284*x + 632 - 3720 for x.,Solve -102*x = 284*x + 632 - 3720 for x.,8,-8,-8,False
3933,-696*a = -92*a - 8456 for a.,Solve -696*a = -92*a - 8456 for a.,14,-9,-9,False
3934,113*n - 1757 = -566 - 739 for n.,Solve 113*n - 1757 = -566 - 739 for n.,4,-9,-9,False
3935,-110*t - 5 - 88 + 593 = -130*t for t.,Solve -110*t - 5 - 88 + 593 = -130*t for t.,-25,-9,-9,False
3936,805*w + 912 = 691*w for w.,Solve 805*w + 912 = 691*w for w.,-8,-9,-9,False
3937,182*v + 5259 = 3803 for v.,Solve 182*v + 5259 = 3803 for v.,-8,-7,-7,False
3938,-19015*r - 19 = -19014*r for r.,Solve -19015*r - 19 = -19014*r for r.,-19,-1,-1,False
3939,-1719 - 102 = 1135*r + 2139*r + 1453 for r.,Solve -1719 - 102 = 1135*r + 2139*r + 1453 for r.,-1,-29,-29,False
3940,-94*f + 2456 + 1923 - 1653 = 0 for f.,Solve -94*f + 2456 + 1923 - 1653 = 0 for f.,29,-29,-29,False
3941,-35113 - 3145 = 1034*o for o.,Solve -35113 - 3145 = 1034*o for o.,-37,-29,-29,False
3942,71*s + 137*s - 438 - 3687 = 1283 for s.,Solve 71*s + 137*s - 438 - 3687 = 1283 for s.,26,-13,-13,False
3943,13*h + 21*h + 119 = -32*h + 83*h for h.,Solve 13*h + 21*h + 119 = -32*h + 83*h for h.,7,-9,-9,False
3944,-40604 - 333 = 1090*a + 4825 + 6558 for a.,Solve -40604 - 333 = 1090*a + 4825 + 6558 for a.,-48,-29,-29,False
3945,-101*g - 1070911 = -1072729 for g.,Solve -101*g - 1070911 = -1072729 for g.,18,-29,-29,False
3946,-7*m - 40*m - 2*m = -727 - 106 for m.,Solve -7*m - 40*m - 2*m = -727 - 106 for m.,17,-7,-7,False
3947,31*z - 249*z = 164*z - 19100 for z.,Solve 31*z - 249*z = 164*z - 19100 for z.,50,-25,-25,False
3948,682*f + 686*f - 988 = 1292*f for f.,Solve 682*f + 686*f - 988 = 1292*f for f.,13,-9,-9,False
3949,-5663 = 878*o + 13820 + 1150 + 8341 for o.,Solve -5663 = 878*o + 13820 + 1150 + 8341 for o.,-33,-29,-29,False
3950,-393*m - 1144*m - 64554 = 0 for m.,Solve -393*m - 1144*m - 64554 = 0 for m.,-42,-29,-29,False
3951,1229*s + 1402 - 7238 = 23660 for s.,Solve 1229*s + 1402 - 7238 = 23660 for s.,24,-13,-13,False
3952,3321 + 2944 = -179*o - 1316 + 1495 for o.,Solve 3321 + 2944 = -179*o - 1316 + 1495 for o.,-34,-29,-29,False
3953,-80*t - 7079 = -9079 for t.,Solve -80*t - 7079 = -9079 for t.,25,-29,-29,False
3954,727*o = -728*o + 61110 for o.,Solve 727*o = -728*o + 61110 for o.,42,-11,-11,False
3955,-72*q = 147*q - 32*q + 3011 + 2599 for q.,Solve -72*q = 147*q - 32*q + 3011 + 2599 for q.,-30,-13,-13,False
3956,-81*u = -18325 + 15085 for u.,Solve -81*u = -18325 + 15085 for u.,40,-29,-29,False
3957,0 = -4*l + 30*l - 12*l + 12*l + 468 for l.,Solve 0 = -4*l + 30*l - 12*l + 12*l + 468 for l.,-18,-6,-6,False
3958,0 = -193*p - 1595*p - 6170 - 18862 for p.,Solve 0 = -193*p - 1595*p - 6170 - 18862 for p.,-14,-22,-22,False
3959,-350*n - 5658 - 1767 = 145*n for n.,Solve -350*n - 5658 - 1767 = 145*n for n.,-15,-29,-29,False
3960,-55*x + 1040 = 20*x + 42*x + 3380 for x.,Solve -55*x + 1040 = 20*x + 42*x + 3380 for x.,-20,-10,-10,False
3961,127165*p - 3569 = 127082*p for p.,Solve 127165*p - 3569 = 127082*p for p.,43,-13,-13,False
3962,96*q + 59 = 194 - 231 for q.,Solve 96*q + 59 = 194 - 231 for q.,-1,-4,-4,False
3963,-64*i = 570 + 1670 for i.,Solve -64*i = 570 + 1670 for i.,-35,-5,-5,False
3964,-2*h + 29*h + 1006 = 1114 for h.,Solve -2*h + 29*h + 1006 = 1114 for h.,4,-9,-9,False
3965,190*v + 2901 = -902*v + 144*v - 19*v for v.,Solve 190*v + 2901 = -902*v + 144*v - 19*v for v.,-3,-9,-9,False
3966,-173*z = -365*z - 7680 for z.,Solve -173*z = -365*z - 7680 for z.,-40,-20,-20,False
3967,558*c + 3429 = 14700 + 6585 for c.,Solve 558*c + 3429 = 14700 + 6585 for c.,32,-13,-13,False
3968,458*f + 6846 - 954 + 7725 = -4703 for f.,Solve 458*f + 6846 - 954 + 7725 = -4703 for f.,-40,-13,-13,False
3969,0 = 81*q + 8096 - 4451 for q.,Solve 0 = 81*q + 8096 - 4451 for q.,-45,-9,-9,False
3970,0 = 1593*j + 2957 - 4528 + 40315 + 37720 for j.,Solve 0 = 1593*j + 2957 - 4528 + 40315 + 37720 for j.,-48,-29,-29,False
3971,164*w + 16*w + 227*w = 12041 - 2273 for w.,Solve 164*w + 16*w + 227*w = 12041 - 2273 for w.,24,-13,-13,False
3972,-5956678 = 25*g - 5956428 for g.,Solve -5956678 = 25*g - 5956428 for g.,-10,-18,-18,False
3973,-391*j + 4099 = 134*j - 8510 + 2109 for j.,Solve -391*j + 4099 = 134*j - 8510 + 2109 for j.,20,-29,-29,False
3974,308 = -64*h + 5 - 785 for h.,Solve 308 = -64*h + 5 - 785 for h.,-17,-4,-4,False
3975,7945 = 305*p + 4184 - 11184 for p.,Solve 7945 = 305*p + 4184 - 11184 for p.,49,-13,-13,False
3976,109*n - 137*n + 192*n = 2132 for n.,Solve 109*n - 137*n + 192*n = 2132 for n.,13,-11,-11,False
3977,513*t - 99*t + 23850 = 66*t - 447*t for t.,Solve 513*t - 99*t + 23850 = 66*t - 447*t for t.,-30,-25,-25,False
3978,23*f + 4179 + 6812 - 1325 = -514*f for f.,Solve 23*f + 4179 + 6812 - 1325 = -514*f for f.,-18,-13,-13,False
3979,-683*r + 343*r - 5334 = 549*r for r.,Solve -683*r + 343*r - 5334 = 549*r for r.,-6,-13,-13,False
3980,114*w - 933 = 48 + 957 for w.,Solve 114*w - 933 = 48 + 957 for w.,17,-4,-4,False
3981,5642 - 45953 + 8151 = -1474*v + 15008 for v.,Solve 5642 - 45953 + 8151 = -1474*v + 15008 for v.,32,-29,-29,False
3982,-107*x + 55*x - 57 + 30 = 77 for x.,Solve -107*x + 55*x - 57 + 30 = 77 for x.,-2,-4,-4,False
3983,-3485 = 9983*w - 4950*w - 4948*w for w.,Solve -3485 = 9983*w - 4950*w - 4948*w for w.,-41,-9,-9,False
3984,-84*b - 28862 - 3856 = 777*b for b.,Solve -84*b - 28862 - 3856 = 777*b for b.,-38,-29,-29,False
3985,0 = -109*z + 27*z - 97*z - 827 + 6376 for z.,Solve 0 = -109*z + 27*z - 97*z - 827 + 6376 for z.,31,-13,-13,False
3986,-7*x + 16*x + 60*x + 1311 = 0 for x.,Solve -7*x + 16*x + 60*x + 1311 = 0 for x.,-19,-11,-11,False
3987,3047*n - 6130*n - 1700 = -3049*n for n.,Solve 3047*n - 6130*n - 1700 = -3049*n for n.,-50,-10,-10,False
3988,251250*s = 251087*s - 6683 for s.,Solve 251250*s = 251087*s - 6683 for s.,-41,-13,-13,False
3989,2*n + 13*n + 65015 = 64475 for n.,Solve 2*n + 13*n + 65015 = 64475 for n.,-36,-35,-35,False
3990,80*j = -368*j - 896 for j.,Solve 80*j = -368*j - 896 for j.,-2,-4,-4,False
3991,-60*s - 299*s - 2056 = 1534 for s.,Solve -60*s - 299*s - 2056 = 1534 for s.,-10,-9,-9,False
3992,-1900*p + 14420 = -458*p for p.,Solve -1900*p + 14420 = -458*p for p.,10,-10,-10,False
3993,-9412 - 7146 = -502*a - 485*a + 28844 for a.,Solve -9412 - 7146 = -502*a - 485*a + 28844 for a.,46,-29,-29,False
3994,31749 = 731*i + 3971 for i.,Solve 31749 = 731*i + 3971 for i.,38,-13,-13,False
3995,71*c + 426 = -67*c - 1782 for c.,Solve 71*c + 426 = -67*c - 1782 for c.,-16,-9,-9,False
3996,11243 + 19568 + 20991 = -2603*d - 47112 for d.,Solve 11243 + 19568 + 20991 = -2603*d - 47112 for d.,-38,-29,-29,False
3997,60*o - 1938 - 2012 = -141*o + 43*o for o.,Solve 60*o - 1938 - 2012 = -141*o + 43*o for o.,25,-19,-19,False
3998,-14610 = 3021*m - 3988*m - 4940 for m.,Solve -14610 = 3021*m - 3988*m - 4940 for m.,10,-35,-35,False
3999,423*m = -279*m + 17296 - 44674 for m.,Solve 423*m = -279*m + 17296 - 44674 for m.,-39,-29,-29,False
4000,-2794*g + 18792 = -1228*g for g.,Solve -2794*g + 18792 = -1228*g for g.,12,-29,-29,False
4001,-455*w = -499*w - 2541*w - 31066 - 7709 for w.,Solve -455*w = -499*w - 2541*w - 31066 - 7709 for w.,-15,57,57,False
4002,-107*q - 141*q + 386*q - 5173 = -1723 for q.,Solve -107*q - 141*q + 386*q - 5173 = -1723 for q.,25,-13,-13,False
4003,0 = -2191*i + 2318*i + 3556 for i.,Solve 0 = -2191*i + 2318*i + 3556 for i.,-28,-29,-29,False
4004,-25*l + 777 = 43*l + 10*l - 237 for l.,Solve -25*l + 777 = 43*l + 10*l - 237 for l.,13,-9,-9,False
4005,353*r - 921 = 13199 for r.,Solve 353*r - 921 = 13199 for r.,40,-7,-7,False
4006,-645842*d = -645798*d - 880 for d.,Solve -645842*d = -645798*d - 880 for d.,20,-10,-10,False
4007,116 + 958 = 136*l - 1374 for l.,Solve 116 + 958 = 136*l - 1374 for l.,18,-7,-7,False
4008,-149616*t = -149702*t - 2064 for t.,Solve -149616*t = -149702*t - 2064 for t.,-24,-13,-13,False
4009,-14*k = -2541 + 3979 - 1956 for k.,Solve -14*k = -2541 + 3979 - 1956 for k.,37,-29,-29,False
4010,-148*a - 4565 = -1901 for a.,Solve -148*a - 4565 = -1901 for a.,-18,-7,-7,False
4011,56*y + 413 = 1119 + 1019 - 325 for y.,Solve 56*y + 413 = 1119 + 1019 - 325 for y.,25,-9,-9,False
4012,-2*r - 27 = 5*r - 6*r - 10*r for r.,Solve -2*r - 27 = 5*r - 6*r - 10*r for r.,3,-3,-3,False
4013,22*u + 0*u - 20 = -40*u + 104 for u.,Solve 22*u + 0*u - 20 = -40*u + 104 for u.,2,-4,-4,False
4014,664*x - 12208 = -99*x for x.,Solve 664*x - 12208 = -99*x for x.,16,-28,-28,False
4015,451*y - 28*y + 595 + 529 + 3529 = 0 for y.,Solve 451*y - 28*y + 595 + 529 + 3529 = 0 for y.,-11,-29,-29,False
4016,-107*f = 290*f + 99*f - 13888 for f.,Solve -107*f = 290*f + 99*f - 13888 for f.,28,-9,-9,False
4017,34839*s - 34837*s = 54 for s.,Solve 34839*s - 34837*s = 54 for s.,27,-4,-4,False
4018,-702154 = -32*v - 703722 for v.,Solve -702154 = -32*v - 703722 for v.,-49,-29,-29,False
4019,14*g + 45*g = -32*g + 3822 for g.,Solve 14*g + 45*g = -32*g + 3822 for g.,42,-22,-22,False
4020,86*n - 1726 + 286 = 5*n + 36*n for n.,Solve 86*n - 1726 + 286 = 5*n + 36*n for n.,32,-9,-9,False
4021,-284*a + 2280 + 996 = 53*a - 493*a for a.,Solve -284*a + 2280 + 996 = 53*a - 493*a for a.,-21,-9,-9,False
4022,-1004*k - 10471 + 2408 - 15049 = -362*k for k.,Solve -1004*k - 10471 + 2408 - 15049 = -362*k for k.,-36,-13,-13,False
4023,-466 - 1354 = -141503*s + 141685*s for s.,Solve -466 - 1354 = -141503*s + 141685*s for s.,-10,-13,-13,False
4024,-3258 - 6319 = 3296*p + 20087 for p.,Solve -3258 - 6319 = 3296*p + 20087 for p.,-9,-29,-29,False
4025,-424*a + 1121*a + 15*a = -827*a + 7695 for a.,Solve -424*a + 1121*a + 15*a = -827*a + 7695 for a.,5,-9,-9,False
4026,-77*v + 1194439 = 1197365 for v.,Solve -77*v + 1194439 = 1197365 for v.,-38,-39,-39,False
4027,-11703 = 202*u - 163*u + 210*u for u.,Solve -11703 = 202*u - 163*u + 210*u for u.,-47,-13,-13,False
4028,-669*d - 8137 = 58*d - 867 for d.,Solve -669*d - 8137 = 58*d - 867 for d.,-10,-9,-9,False
4029,998*p - 851 = 1949*p - 974*p for p.,Solve 998*p - 851 = 1949*p - 974*p for p.,37,-9,-9,False
4030,496 = -12*g - 236*g for g.,Solve 496 = -12*g - 236*g for g.,-2,-6,-6,False
4031,-925*b = -893*b + 288 for b.,Solve -925*b = -893*b + 288 for b.,-9,-4,-4,False
4032,1516*r = 2372*r - 35096 for r.,Solve 1516*r = 2372*r - 35096 for r.,41,-24,-24,False
4033,-6946 = 1722*s - 1420*s for s.,Solve -6946 = 1722*s - 1420*s for s.,-23,-29,-29,False
4034,2243*r - 835*r - 60630 = 5546 for r.,Solve 2243*r - 835*r - 60630 = 5546 for r.,47,-60,-60,False
4035,-994*r = -617*r - 7540 for r.,Solve -994*r = -617*r - 7540 for r.,20,-20,-20,False
4036,61*a + 7*a - 5976 + 1128 = -134*a for a.,Solve 61*a + 7*a - 5976 + 1128 = -134*a for a.,24,-29,-29,False
4037,61*f = 367*f + 39*f - 6900 for f.,Solve 61*f = 367*f + 39*f - 6900 for f.,20,-10,-10,False
4038,-998*x = -1187*x - 8127 for x.,Solve -998*x = -1187*x - 8127 for x.,-43,-13,-13,False
4039,8*d + 152*d - 888 = -3288 for d.,Solve 8*d + 152*d - 888 = -3288 for d.,-15,-9,-9,False
4040,-4578*u + 4300*u = 3336 for u.,Solve -4578*u + 4300*u = 3336 for u.,-12,-36,-36,False
4041,20*r + 1912 = 2428 - 1336 for r.,Solve 20*r + 1912 = 2428 - 1336 for r.,-41,-9,-9,False
4042,243*v = -339*v - 158*v - 8140 for v.,Solve 243*v = -339*v - 158*v - 8140 for v.,-11,-14,-14,False
4043,20991 + 5706 = 809*k for k.,Solve 20991 + 5706 = 809*k for k.,33,-13,-13,False
4044,-248*y = -481*y + 264*y + 744 for y.,Solve -248*y = -481*y + 264*y + 744 for y.,-24,-11,-11,False
4045,858*g + 854*g - 10272 = 0 for g.,Solve 858*g + 854*g - 10272 = 0 for g.,6,-14,-14,False
4046,112*b + 1975 + 6460 = -129*b for b.,Solve 112*b + 1975 + 6460 = -129*b for b.,-35,-15,-15,False
4047,2620*d - 1181 + 5503 = 2305*d - 6703 for d.,Solve 2620*d - 1181 + 5503 = 2305*d - 6703 for d.,-35,-13,-13,False
4048,-7974 = -152*n - 532*n + 2366 + 7444 for n.,Solve -7974 = -152*n - 532*n + 2366 + 7444 for n.,26,-13,-13,False
4049,-2462869 = -64*x - 2465237 for x.,Solve -2462869 = -64*x - 2465237 for x.,-37,-29,-29,False
4050,211*a + 7974 = 6286 for a.,Solve 211*a + 7974 = 6286 for a.,-8,-7,-7,False
4051,-10148 = 1611*c - 74588 for c.,Solve -10148 = 1611*c - 74588 for c.,40,-29,-29,False
4052,-1667*u + 3947 + 6647 + 9410 = 0 for u.,Solve -1667*u + 3947 + 6647 + 9410 = 0 for u.,12,-29,-29,False
4053,37777*v - 95 = 37872*v for v.,Solve 37777*v - 95 = 37872*v for v.,-1,9,9,False
4054,349*q - 142*q = 139*q + 3060 for q.,Solve 349*q - 142*q = 139*q + 3060 for q.,45,-10,-10,False
4055,1807*w - 226 = 3576*w - 1794*w - 1 for w.,Solve 1807*w - 226 = 3576*w - 1794*w - 1 for w.,9,-9,-9,False
4056,-186*a + 2417 + 33456 - 5193 = 581*a for a.,Solve -186*a + 2417 + 33456 - 5193 = 581*a for a.,40,-29,-29,False
4057,-39*l + 1179 = 510 + 45 for l.,Solve -39*l + 1179 = 510 + 45 for l.,16,-7,-7,False
4058,-1516*t = -1454*t + 372 for t.,Solve -1516*t = -1454*t + 372 for t.,-6,-7,-7,False
4059,-19*w - 10*w - 896 + 1360 = 0 for w.,Solve -19*w - 10*w - 896 + 1360 = 0 for w.,16,-9,-9,False
4060,2563*z + 78672 = 179*z for z.,Solve 2563*z + 78672 = 179*z for z.,-33,-22,-22,False
4061,-196*v - 6770 = 193*v + 1399 for v.,Solve -196*v - 6770 = 193*v + 1399 for v.,-21,-29,-29,False
4062,0 = 1625*b + 1302 + 34448 for b.,Solve 0 = 1625*b + 1302 + 34448 for b.,-22,-29,-29,False
4063,-197*y + 3350 = 15*y + 4231 + 3783 for y.,Solve -197*y + 3350 = 15*y + 4231 + 3783 for y.,-22,-29,-29,False
4064,-895 - 2761 - 16559 = 1060*c + 7345 for c.,Solve -895 - 2761 - 16559 = 1060*c + 7345 for c.,-26,-13,-13,False
4065,-76*y - 101779 - 24014 = -1823*y - 2912*y for y.,Solve -76*y - 101779 - 24014 = -1823*y - 2912*y for y.,27,-29,-29,False
4066,322 + 1502 = -1325*q + 15022 + 11977 for q.,Solve 322 + 1502 = -1325*q + 15022 + 11977 for q.,19,-29,-29,False
4067,1016*t - 267*t - 17227 = 0 for t.,Solve 1016*t - 267*t - 17227 = 0 for t.,23,-7,-7,False
4068,9*l + 20*l + 28*l = 66*l - 72 for l.,Solve 9*l + 20*l + 28*l = 66*l - 72 for l.,8,-4,-4,False
4069,127*t + 6162 = -357*t + 91*t - 81*t for t.,Solve 127*t + 6162 = -357*t + 91*t - 81*t for t.,-13,-13,-13,True
4070,1703*l - 1647*l - 842 - 614 = 0 for l.,Solve 1703*l - 1647*l - 842 - 614 = 0 for l.,26,-9,-9,False
4071,1971*k + 65370 = -15441 for k.,Solve 1971*k + 65370 = -15441 for k.,-41,-29,-29,False
4072,260*t = -254*t + 547*t - 1551 for t.,Solve 260*t = -254*t + 547*t - 1551 for t.,47,-9,-9,False
4073,-11*h - 30*h - 14*h - 1848 = -11*h for h.,Solve -11*h - 30*h - 14*h - 1848 = -11*h for h.,-42,-28,-28,False
4074,344*z = 934*z - 21240 for z.,Solve 344*z = 934*z - 21240 for z.,36,-20,-20,False
4075,-1401*y - 408 = -1425*y for y.,Solve -1401*y - 408 = -1425*y for y.,17,-8,-8,False
4076,544*s + 13787 = -1914 - 3663 - 2396 for s.,Solve 544*s + 13787 = -1914 - 3663 - 2396 for s.,-40,-13,-13,False
4077,2601*u + 3601 = -241 - 22168 for u.,Solve 2601*u + 3601 = -241 - 22168 for u.,-10,-29,-29,False
4078,-2614 - 17029 = 854*k + 118*k + 539*k for k.,Solve -2614 - 17029 = 854*k + 118*k + 539*k for k.,-13,-13,-13,True
4079,104*r - 65*r = -75*r + 798 for r.,Solve 104*r - 65*r = -75*r + 798 for r.,7,-9,-9,False
4080,2352*x - 13497 = 1943*x for x.,Solve 2352*x - 13497 = 1943*x for x.,33,-9,-9,False
4081,735*f + 433*f = -519*f - 15183 for f.,Solve 735*f + 433*f = -519*f - 15183 for f.,-9,-13,-13,False
4082,-2488 = -26*m - 2540 for m.,Solve -2488 = -26*m - 2540 for m.,-2,-29,-29,False
4083,-19883 = -1400*k - 22766 - 33409 - 22508 for k.,Solve -19883 = -1400*k - 22766 - 33409 - 22508 for k.,-42,-29,-29,False
4084,-3684*p + 6720 = -4244*p for p.,Solve -3684*p + 6720 = -4244*p for p.,-12,-10,-10,False
4085,1242*i - 792 = 626*i + 634*i for i.,Solve 1242*i - 792 = 626*i + 634*i for i.,-44,-9,-9,False
4086,-294*u - 1672 = 303*u - 635*u for u.,Solve -294*u - 1672 = 303*u - 635*u for u.,44,-13,-13,False
4087,-252*s = -478*s - 304*s - 2356 + 236 for s.,Solve -252*s = -478*s - 304*s - 2356 + 236 for s.,-4,-9,-9,False
4088,84*v = 6757 - 4825 for v.,Solve 84*v = 6757 - 4825 for v.,23,-13,-13,False
4089,-521*j + 22243 = -245*j + 109*j + 382*j for j.,Solve -521*j + 22243 = -245*j + 109*j + 382*j for j.,29,-29,-29,False
4090,-30*d - 2400 = 18*d for d.,Solve -30*d - 2400 = 18*d for d.,-50,-10,-10,False
4091,1583 - 269 + 537 = -82*j + 211 for j.,Solve 1583 - 269 + 537 = -82*j + 211 for j.,-20,-29,-29,False
4092,-72*c + 260 = -45*c + 73 - 731 for c.,Solve -72*c + 260 = -45*c + 73 - 731 for c.,34,-9,-9,False
4093,12*i + i - 39 = -45*i + 77 for i.,Solve 12*i + i - 39 = -45*i + 77 for i.,2,-4,-4,False
4094,-2*s + 2280 = 2226 for s.,Solve -2*s + 2280 = 2226 for s.,27,-4,-4,False
4095,47 = -3224*x + 3223*x for x.,Solve 47 = -3224*x + 3223*x for x.,-47,-7,-7,False
4096,1780*q - 4579 - 8791 = -910 for q.,Solve 1780*q - 4579 - 8791 = -910 for q.,7,-13,-13,False
4097,-160*f - 1341 = 3299 for f.,Solve -160*f - 1341 = 3299 for f.,-29,-7,-7,False
4098,5887 = -478*d - 805 for d.,Solve 5887 = -478*d - 805 for d.,-14,-7,-7,False
4099,-94*s + 14227 = -144*s + 397*s for s.,Solve -94*s + 14227 = -144*s + 397*s for s.,41,-13,-13,False
4100,1034*j + 294 - 3151 - 473 = 1145*j for j.,Solve 1034*j + 294 - 3151 - 473 = 1145*j for j.,-30,-13,-13,False
4101,513 + 3116 - 14761 = -506*v for v.,Solve 513 + 3116 - 14761 = -506*v for v.,22,-13,-13,False
4102,-607*d = -8310 + 11168 + 11710 for d.,Solve -607*d = -8310 + 11168 + 11710 for d.,-24,-29,-29,False
4103,1096 - 1673 = -376*q - 9260 - 6733 for q.,Solve 1096 - 1673 = -376*q - 9260 - 6733 for q.,-41,-29,-29,False
4104,3792*i = 1273*i + 1255*i + 1339*i + 750 for i.,Solve 3792*i = 1273*i + 1255*i + 1339*i + 750 for i.,-10,-25,-25,False
4105,359 - 1269 = 50*b + 1140 for b.,Solve 359 - 1269 = 50*b + 1140 for b.,-41,-7,-7,False
4106,-1037 = -7*a + 61*a + 310 + 111 for a.,Solve -1037 = -7*a + 61*a + 310 + 111 for a.,-27,-29,-29,False
4107,700*c - 505*c = 1909 + 236 for c.,Solve 700*c - 505*c = 1909 + 236 for c.,11,-9,-9,False
4108,799*h + 796*h - 451 = 1606*h for h.,Solve 799*h + 796*h - 451 = 1606*h for h.,-41,-9,-9,False
4109,-830 = -49175*u + 49258*u for u.,Solve -830 = -49175*u + 49258*u for u.,-10,-10,-10,True
4110,-1271 = -5071*b + 4989*b - 1089 + 3180 for b.,Solve -1271 = -5071*b + 4989*b - 1089 + 3180 for b.,41,-29,-29,False
4111,-1672*s = -237*s - 7876 + 65276 for s.,Solve -1672*s = -237*s - 7876 + 65276 for s.,-40,-29,-29,False
4112,-74*j = 1606 + 1299 - 389 for j.,Solve -74*j = 1606 + 1299 - 389 for j.,-34,-29,-29,False
4113,-883 = -5*o - 218*o + o + 671 for o.,Solve -883 = -5*o - 218*o + o + 671 for o.,7,-9,-9,False
4114,-444*h - 10410 = -14948 - 11890 for h.,Solve -444*h - 10410 = -14948 - 11890 for h.,37,-29,-29,False
4115,-280*d = 224*d - 1317 + 5853 for d.,Solve -280*d = 224*d - 1317 + 5853 for d.,-9,-29,-29,False
4116,62*h + 411*h - 7055 = -25029 for h.,Solve 62*h + 411*h - 7055 = -25029 for h.,-38,-29,-29,False
4117,-312*x + 11533 = 2485 for x.,Solve -312*x + 11533 = 2485 for x.,29,-29,-29,False
4118,39034 - 15909 = -925*w for w.,Solve 39034 - 15909 = -925*w for w.,-25,-29,-29,False
4119,160135*c = 160120*c - 543 - 147 for c.,Solve 160135*c = 160120*c - 543 - 147 for c.,-46,-13,-13,False
4120,-1869 = 84*j - 144 + 459 for j.,Solve -1869 = 84*j - 144 + 459 for j.,-26,-9,-9,False
4121,-120*x - 79*x + 960 = 74*x - 193*x for x.,Solve -120*x - 79*x + 960 = 74*x - 193*x for x.,12,-10,-10,False
4122,-2879*h = 5996 + 77495 for h.,Solve -2879*h = 5996 + 77495 for h.,-29,-29,-29,True
4123,14*n + 5 - 30 = -42 - 137 for n.,Solve 14*n + 5 - 30 = -42 - 137 for n.,-11,-9,-9,False
4124,3120 + 3116 = -463*u + 1143 for u.,Solve 3120 + 3116 = -463*u + 1143 for u.,-11,-7,-7,False
4125,725*h + 1159*h = -58404 for h.,Solve 725*h + 1159*h = -58404 for h.,-31,-41,-41,False
4126,-3567 + 5842 = -175*i for i.,Solve -3567 + 5842 = -175*i for i.,-13,-29,-29,False
4127,-106093*q + 106139*q = 46 for q.,Solve -106093*q + 106139*q = 46 for q.,1,-4,-4,False
4128,0 = 1164*t + 13898 + 14038 for t.,Solve 0 = 1164*t + 13898 + 14038 for t.,-24,-29,-29,False
4129,-628*q + 893*q = -5565 for q.,Solve -628*q + 893*q = -5565 for q.,-21,-15,-15,False
